Date,0,tdma,std,bu,bl
2023-12-11,58.47999572753906,54.58400039672851,3.445845181900349,61.47569076052921,47.692310032927814
2023-12-12,61.07000732421875,55.07950057983398,3.6256799634560593,62.3308605067461,47.82814065292187
2023-12-13,63.99000549316406,55.67850036621094,4.035532263645702,63.749564893502345,47.607435838919535
2023-12-14,64.91000366210938,56.34250106811523,4.391598161538099,65.12569739119144,47.559304745039036
2023-12-15,63.730010986328125,56.97850112915039,4.493175970270481,65.96485306969134,47.992149188609424
2023-12-18,58.69999694824219,57.2760009765625,4.399351138906972,66.07470325437644,48.477298698748555
2023-12-19,58.839996337890625,57.541500854492185,4.324867363242282,66.19123558097675,48.89176612800762
2023-12-20,55.16999816894531,57.69900054931641,4.175706716219087,66.05041398175459,49.34758711687824
2023-12-21,52.87998962402344,57.778500366210935,4.066642468784116,65.91178530377917,49.6452154286427
2023-12-22,50.8800048828125,57.73500061035156,4.13497399068143,66.00494859171442,49.4650526289887
2023-12-26,50.22999572753906,57.65950088500976,4.25576751470682,66.1710359144234,49.14796585559613
2023-12-27,51.709991455078125,57.65600051879883,4.260627977066105,66.17725647293103,49.13474456466662
2023-12-28,52.30000305175781,57.622500610351565,4.299794702930856,66.22209001621327,49.02291120448985
2023-12-29,51.600006103515625,57.4010009765625,4.486188950515949,66.3733788775944,48.4286230755306
2024-01-02,46.08000183105469,56.80900115966797,5.115682818048105,67.04036679576419,46.57763552357176
2024-01-03,43.88999938964844,56.06350173950195,5.810444927662082,67.68439159482611,44.442611884177786
2024-01-04,43.87001037597656,55.205502319335935,6.263055499649721,67.73161331863538,42.679391320036494
2024-01-05,43.78999328613281,54.350501251220706,6.5874764264159715,67.52545410405264,41.17554839838876
2024-01-08,45.029998779296875,53.81100082397461,6.880363425656775,67.57172767528816,40.05027397266106
2024-01-09,42.58000183105469,52.9865005493164,7.182166081111734,67.35083271153987,38.622168387092934
2024-01-10,42.38999938964844,52.182000732421876,7.419006472498389,67.02001367741866,37.3439877874251
2024-01-11,41.91999816894531,51.224500274658205,7.445834518991413,66.11616931264103,36.332831236675375
2024-01-12,41.67999267578125,50.10899963378906,7.11358454616873,64.33616872612652,35.8818305414516
2024-01-16,39.55000305175781,48.840999603271484,6.604271000401759,62.049541604075,35.632457602467966
2024-01-17,39.78999328613281,47.64399871826172,5.932578452699818,59.50915562366136,35.77884181286208
2024-01-18,43.63999938964844,46.89099884033203,5.414639782052566,57.72027840443717,36.061719276226896
2024-01-19,43.589996337890625,46.12849884033203,4.705615957088869,55.53973075450977,36.71726692615429
2024-01-22,46.17999267578125,45.67899856567383,4.2253364497966714,54.12967146526717,37.22832566608049
2024-01-23,46.5,45.359999084472655,3.8977809073382317,53.155560899149116,37.564437269796194
2024-01-24,44.149993896484375,45.02349853515625,3.691767301575609,52.40703313830747,37.63996393200503
2024-01-25,40.529998779296875,44.53849868774414,3.6122177826197,51.76293425298354,37.314063122504734
2024-01-26,38.6300048828125,43.88449935913086,3.434297848730792,50.75309505659244,37.01590366166927
2024-01-29,36.88999938964844,43.11399917602539,3.178969574053038,49.471938324131465,36.75606002791931
2024-01-30,34.989990234375,42.28349838256836,3.0191847194817902,48.32186782153194,36.24512894360478
2024-01-31,42.59999084472656,42.10949783325195,2.8930151453806183,47.89552812401319,36.32346754249071
2024-02-01,44.149993896484375,42.12249755859375,2.9015581259263987,47.92561381044655,36.31938130674095
2024-02-02,42.31001281738281,42.044497680664065,2.874373605403539,47.79324489147115,36.29575046985698
2024-02-05,42.75,41.99249801635742,2.8516431384460463,47.69578429324952,36.28921173946533
2024-02-06,43.88999938964844,41.935498046875,2.801307662746917,47.538113372368834,36.33288272138116
2024-02-07,42.730010986328125,41.94299850463867,2.8032234389457353,47.549445382530145,36.3365516267472
2024-02-08,41.100006103515625,41.87849884033203,2.8070345138271224,47.492567867986274,36.26442981267778
2024-02-09,38.6300048828125,41.71399917602539,2.8948112481037427,47.503621672232875,35.924376679817904
2024-02-12,38.41999816894531,41.55099945068359,2.98258739374318,47.51617423816995,35.58582466319723
2024-02-13,38.66999816894531,41.50699920654297,3.0180623965840208,47.543123999711014,35.47087441337493
2024-02-14,37.00999450683594,41.36799926757813,3.1548576423612897,47.677714552300706,35.05828398285555
2024-02-15,39.91999816894531,41.18199920654297,3.124942695827888,47.43188459819874,34.932113814887195
2024-02-16,40.55000305175781,41.029999542236325,3.077695794261183,47.18539113075869,34.87460795371396
2024-02-20,39.36000061035156,40.68899993896484,2.858190691753874,46.40538132247259,34.97261855545709
2024-02-21,38.480010986328125,40.28800048828125,2.5620400065486826,45.41208050137861,35.163920475183886
2024-02-22,39.04998779296875,40.03300018310547,2.414520233287301,44.862040649680075,35.20395971653087
2024-02-23,37.230010986328125,39.86800079345703,2.4865981179115213,44.84119702928007,34.89480455763399
2024-02-26,42.410003662109375,40.057000732421876,2.5286174994541213,45.11423573133012,34.999765733513634
2024-02-27,42.529998779296875,40.3390007019043,2.4735952715619156,45.28619124502813,35.391810158780466
2024-02-28,43.99000549316406,40.78900146484375,2.2698169598120823,45.328635384467916,36.249367545219584
2024-02-29,40.970001220703125,40.70750198364258,2.2322815199909587,45.1720650236245,36.24293894366066
2024-03-01,41.58000183105469,40.579002380371094,2.1004984901541506,44.7799993606794,36.37800540006279
2024-03-04,40.90000915527344,40.50850219726563,2.0645716364772735,44.63764547022018,36.37935892431108
2024-03-05,36.339996337890625,40.188002014160155,2.185713181040651,44.559428376241456,35.81657565207885
2024-03-06,36.55999755859375,39.821501922607425,2.148464889343332,44.118431701294085,35.524572143920764
2024-03-07,33.75999450683594,39.37300109863281,2.4143054385310307,44.201611975694874,34.54439022157075
2024-03-08,34.44000244140625,39.040000915527344,2.604914221589201,44.249829358705746,33.83017247234894
2024-03-11,33.80999755859375,38.7990005493164,2.8437191921247438,44.48643893356589,33.111562165066914
2024-03-12,33.61000061035156,38.55850067138672,3.0607192831893153,44.679939237765346,32.43706210500809
2024-03-13,30.360000610351562,38.143000793457034,3.5433756447586684,45.22975208297437,31.056249503939696
2024-03-14,28.660003662109375,37.725501251220706,4.100412376759515,45.926326004739735,29.524676497701677
2024-03-15,30.449996948242188,37.252001190185545,4.358329572063145,45.968660334311835,28.535342046059256
2024-03-18,25.240005493164062,36.48650131225586,5.007954453958839,46.50241022017354,26.470592404338184
2024-03-19,28.160003662109375,35.92650146484375,5.274437053270377,46.475375571384504,25.377627358303
2024-03-20,28.990005493164062,35.45200119018555,5.447408924681683,46.34681903954891,24.557183340822185
2024-03-21,22.629989624023438,34.63100128173828,6.047573628611775,46.72614853896183,22.535854024514727
2024-03-22,20.509994506835938,33.79500045776367,6.745861580288216,47.286723618340105,20.303277297187236
2024-03-25,19.70001220703125,32.65950088500976,7.102098975623631,46.86369883625702,18.455302933762503
2024-03-26,18.010009765625,31.43350143432617,7.402417056291011,46.23833554690819,16.62866732174415
2024-03-27,21.3699951171875,30.302500915527343,7.1201849949645775,44.542870905456496,16.06213092559819
2024-03-28,19.220001220703125,29.215000915527344,7.068641308537404,43.35228353260215,15.077718298452536
2024-04-01,13.529998779296875,27.812500762939454,7.2563755063654485,42.32525177567035,13.299749750208557
2024-04-02,12.970001220703125,26.416000366210938,7.290789941317138,40.99758024884521,11.834420483576661
2024-04-03,13.279998779296875,25.26300048828125,7.4518220142579885,40.16664451679723,10.359356459765273
2024-04-04,16.8800048828125,24.27900085449219,7.189855330854433,38.65871151620105,9.899290192783322
2024-04-05,15.639999389648438,23.373001098632812,7.0788656863008885,37.530732471234586,9.215269726031035
2024-04-08,12.30999755859375,22.266500854492186,6.991535814447586,36.249572483387354,8.283429225597015
2024-04-09,11.529998779296875,21.152500915527344,6.836781787752411,34.82606449103217,7.478937340022522
2024-04-10,10.1199951171875,19.97800064086914,6.609726060538643,33.19745276194642,6.758548519791855
2024-04-11,14.25,19.172500610351562,6.268241515367214,31.708983641085993,6.636017579617134
2024-04-12,17.360000610351562,18.60750045776367,5.885171928431066,30.377844314625804,6.8371566009015385
2024-04-15,16.360000610351562,17.90300064086914,5.232519016405451,28.368038673680044,7.437962608058239
2024-04-16,13.3800048828125,17.310000610351562,5.035761982271479,27.38152457489452,7.238476645808603
2024-04-17,11.1199951171875,16.45800018310547,4.5456214210133705,25.54924302513221,7.366757341078728
2024-04-18,9.579986572265625,15.487499237060547,3.772744057563352,23.032987352187252,7.9420111219338425
2024-04-19,9.279998779296875,14.819999694824219,3.6282139869718018,22.07642766876782,7.563571720880615
2024-04-22,7.8899993896484375,14.188999938964844,3.6807905681815187,21.550581075327884,6.827418802601807
2024-04-23,6.9799957275390625,13.552999114990234,3.77142498716287,21.095849089315973,6.0101491406644945
2024-04-24,7.9199981689453125,13.04849853515625,3.8160730318820137,20.680644598920278,5.416352471392223
2024-04-25,11.94000244140625,12.576998901367187,3.3074422733056164,19.19188344797842,5.962114354755954
2024-04-26,-4.3899993896484375,11.396498870849609,4.661874261370446,20.7202473935905,2.072750348108716
2024-04-29,5.600006103515625,10.999999237060546,4.798774322298759,20.597547881658066,1.402450592463028
2024-04-30,5.69000244140625,10.635999298095703,4.910345909251472,20.45669111659865,0.8153074795927591
2024-05-01,3.7299957275390625,10.158499145507813,5.091031148576745,20.340561442661304,-0.023563151645676683
2024-05-02,4.5699920654296875,9.542998504638671,4.984214654009346,19.511427812657363,-0.4254308033800207
2024-05-03,14.389999389648438,9.480498504638671,4.914721696761199,19.30994189816107,-0.348944888883727
2024-05-06,11.8800048828125,9.458998870849609,4.903223982288636,19.26544683542688,-0.3474490937276631
2024-05-07,9.419998168945312,9.353498840332032,4.8801740937951426,19.11384702792232,-0.4068493472582535
2024-05-08,11.580001831054688,9.426499176025391,4.901964921131228,19.230429018287847,-0.3774306662370641
2024-05-09,12.990005493164062,9.363499450683594,4.847361341624752,19.0582221339331,-0.33122323256590924
2024-05-10,12.760009765625,9.133499908447266,4.5632910013493335,18.26008191114593,0.006917905748599296
2024-05-13,15.3800048828125,9.084500122070313,4.490105720797466,18.064711563665245,0.10428868047538131
2024-05-14,15.5,9.190499877929687,4.61358616614058,18.417672210210846,-0.03667245435147315
2024-05-15,15.839996337890625,9.426499938964843,4.822252984677481,19.071005908319805,-0.2180060303901179
2024-05-16,14.410003662109375,9.668000793457031,4.943317584993916,19.554635963444863,-0.21863437653080098
2024-05-17,12.580001831054688,9.833000946044923,4.982531878448438,19.7980647029418,-0.13206281085195393
2024-05-20,12.579986572265625,10.06750030517578,4.9959151033066345,20.05933051178905,0.07567009856251161
2024-05-21,12.810012817382812,10.359001159667969,4.977311472010958,20.313624103689882,0.40437821564605336
2024-05-22,12.899993896484375,10.608000946044921,4.973632879574658,20.555266705194235,0.6607351868956055
2024-05-23,11.82000732421875,10.602001190185547,4.972094588558246,20.54619036730204,0.657812013069055
2024-05-24,13.649993896484375,11.504000854492187,3.624173024395541,18.752346903283268,4.255654805701105
2024-05-28,11.970001220703125,11.822500610351563,3.3617239821795804,18.545948574710724,5.099052645992402
2024-05-29,12.889999389648438,12.182500457763672,3.057480864177032,18.297462186117734,6.067538729409607
2024-05-30,17.729995727539062,12.882500457763673,2.6124093501008376,18.10731915796535,7.657681757561997
2024-05-31,18.289993286132812,13.568500518798828,2.0883595654403213,17.74521964967947,9.391781387918186
2024-06-03,19.610000610351562,13.829500579833985,2.466651128712157,18.7628028372583,8.89619832240967
2024-06-04,19.220001220703125,14.196500396728515,2.6856148475724524,19.567730091873422,8.82527070158361
2024-06-05,18.79998779296875,14.665499877929687,2.6289584876716634,19.923416853273014,9.407582902586359
2024-06-06,16.129989624023438,14.892999267578125,2.547722190225552,19.98844364802923,9.79755488712702
2024-06-07,20.94000244140625,15.290499114990235,2.824911562123047,20.94032223923633,9.64067599074414
2024-06-10,16.489990234375,15.476998138427735,2.7743672392069754,21.025732616841687,9.928263660013783
2024-06-11,28.959991455078125,16.155997467041015,4.040440389857009,24.236878246755033,8.075116687326997
2024-06-12,33.510009765625,17.056497955322264,5.527280336994415,28.111058629311096,6.001937281333435
2024-06-13,37.5,18.139498138427733,7.085251125429151,32.31000038928603,3.968995887569431
2024-06-14,34.12001037597656,19.124998474121092,7.829620342968187,34.78423916005747,3.4657577881847175
2024-06-17,37.88999938964844,20.39049835205078,8.6698257588651,37.73014986978098,3.0508468343205806
2024-06-18,37.839996337890625,21.65349884033203,9.259846259008052,40.173191358348134,3.1338063223159267
2024-06-20,31.969985961914062,22.611497497558595,9.28644842702532,41.184394351609235,4.038600643507955
2024-06-21,27.230010986328125,23.32799835205078,9.059559544808259,41.4471174416673,5.208879262434262
2024-06-24,27.350006103515625,24.104498291015624,8.698264277056836,41.501026845129296,6.707969736901951
2024-06-25,23.490005493164062,24.596498870849608,8.36491385646816,41.32632658378593,7.866671157913288
2024-06-26,27.8800048828125,25.39199905395508,7.868075477897011,41.1281500097491,9.655848098161057
2024-06-27,27.240005493164062,26.109499359130858,7.331272853168723,40.772045065468305,11.446953652793413
2024-06-28,27.199996948242188,26.582999420166015,7.076158176143906,40.73531577245383,12.430683067878203
2024-07-01,32.25999450683594,27.281499481201173,6.910631542940938,41.10276256708305,13.460236395319297
2024-07-02,33.660003662109375,27.98399963378906,6.808450109307189,41.60089985240344,14.367099415174684
2024-07-03,34.160003662109375,28.730999755859376,6.622971507353389,41.976942770566154,15.485056741152597
